"PROVINCE","DISTRICT","AGE_GROUP","MARITAL_STATUS","ALL_SEXES_OVERALL","FEMALE_OVERALL","MALE_OVERALL","TGEND_OVERALL","ALL_SEXES_RURAL","FEMALE_RURAL","MALE_RURAL","TGEND_RURAL","ALL_SEXES_URBAN","FEMALE_URBAN","MALE_URBAN","TGEND_URBAN"
"KP","KOHAT","60 - 64","DIVORCED",43,37,6,NA,34,30,4,NA,9,7,2,NA
"KP","KOHAT","60 - 64","MARRIED",22252,9022,13230,NA,17100,7157,9943,NA,5152,1865,3287,NA
"KP","KOHAT","60 - 64","NEVER MARRIED",402,259,143,NA,267,178,89,NA,135,81,54,NA
"KP","KOHAT","60 - 64","SEPERATION",47,22,25,NA,39,19,20,NA,8,3,5,NA
"KP","KOHAT","60 - 64","WIDOWED",3991,3385,606,NA,3000,2580,420,NA,991,805,186,NA
"KP","KOHAT","65 - 69","DIVORCED",26,20,6,NA,21,17,4,NA,5,3,2,NA
"KP","KOHAT","65 - 69","MARRIED",14545,5271,9274,NA,11265,4220,7045,NA,3280,1051,2229,NA
"KP","KOHAT","65 - 69","NEVER MARRIED",251,147,104,NA,161,91,70,NA,90,56,34,NA
"KP","KOHAT","65 - 69","SEPERATION",39,22,17,NA,32,17,15,NA,7,5,2,NA
"KP","KOHAT","65 - 69","WIDOWED",3564,2880,684,NA,2711,2232,479,NA,853,648,205,NA
"KP","KOHAT","70 - 74","DIVORCED",21,15,6,NA,19,14,5,NA,2,1,1,NA
"KP","KOHAT","70 - 74","MARRIED",9533,3071,6462,NA,7560,2498,5062,NA,1973,573,1400,NA
"KP","KOHAT","70 - 74","NEVER MARRIED",179,108,71,NA,116,68,48,NA,63,40,23,NA
"KP","KOHAT","70 - 74","SEPERATION",14,9,5,NA,11,7,4,NA,3,2,1,NA
"KP","KOHAT","70 - 74","WIDOWED",3709,2796,913,NA,2945,2256,689,NA,764,540,224,NA
"KP","KOHAT","75 & ABOVE","DIVORCED",14,12,2,NA,14,12,2,NA,NA,NA,NA,NA
"KP","KOHAT","75 & ABOVE","MARRIED",7662,1971,5691,NA,6216,1638,4578,NA,1446,333,1113,NA
"KP","KOHAT","75 & ABOVE","NEVER MARRIED",145,96,49,NA,94,60,34,NA,51,36,15,NA
"KP","KOHAT","75 & ABOVE","SEPERATION",21,10,11,NA,18,9,9,NA,3,1,2,NA
"KP","KOHAT","75 & ABOVE","WIDOWED",5302,3702,1600,NA,4384,3096,1288,NA,918,606,312,NA
"KP","KOLAI PALAS KOHISTAN","15 &  ABOVE","DIVORCED",122,97,25,NA,122,97,25,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","15 &  ABOVE","MARRIED",68397,35515,32882,NA,68397,35515,32882,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","15 &  ABOVE","NEVER MARRIED",25754,10747,15005,2,25754,10747,15005,2,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","15 &  ABOVE","SEPERATION",433,362,71,NA,433,362,71,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","15 &  ABOVE","WIDOWED",1453,1000,453,NA,1453,1000,453,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","15 - 19","DIVORCED",9,5,4,NA,9,5,4,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","15 - 19","MARRIED",5589,3071,2518,NA,5589,3071,2518,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","15 - 19","NEVER MARRIED",19859,8996,10862,1,19859,8996,10862,1,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","15 - 19","SEPERATION",20,5,15,NA,20,5,15,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","15 - 19","WIDOWED",26,12,14,NA,26,12,14,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","20 - 24","DIVORCED",13,10,3,NA,13,10,3,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","20 - 24","MARRIED",11527,6625,4902,NA,11527,6625,4902,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","20 - 24","NEVER MARRIED",3661,1172,2489,NA,3661,1172,2489,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","20 - 24","SEPERATION",22,18,4,NA,22,18,4,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","20 - 24","WIDOWED",41,27,14,NA,41,27,14,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","25 - 29","DIVORCED",24,20,4,NA,24,20,4,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","25 - 29","MARRIED",11050,5853,5197,NA,11050,5853,5197,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","25 - 29","NEVER MARRIED",1191,350,840,1,1191,350,840,1,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","25 - 29","SEPERATION",27,20,7,NA,27,20,7,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","25 - 29","WIDOWED",56,25,31,NA,56,25,31,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","30 - 34","DIVORCED",10,7,3,NA,10,7,3,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","30 - 34","MARRIED",9586,5273,4313,NA,9586,5273,4313,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","30 - 34","NEVER MARRIED",530,123,407,NA,530,123,407,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","30 - 34","SEPERATION",62,59,3,NA,62,59,3,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","30 - 34","WIDOWED",83,52,31,NA,83,52,31,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","35 - 39","DIVORCED",13,9,4,NA,13,9,4,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","35 - 39","MARRIED",8807,4632,4175,NA,8807,4632,4175,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","35 - 39","NEVER MARRIED",228,50,178,NA,228,50,178,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","35 - 39","SEPERATION",64,56,8,NA,64,56,8,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","35 - 39","WIDOWED",122,84,38,NA,122,84,38,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","40 - 44","DIVORCED",18,16,2,NA,18,16,2,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","40 - 44","MARRIED",6604,3328,3276,NA,6604,3328,3276,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","40 - 44","NEVER MARRIED",129,24,105,NA,129,24,105,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","40 - 44","SEPERATION",53,40,13,NA,53,40,13,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","40 - 44","WIDOWED",129,95,34,NA,129,95,34,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","45 - 49","DIVORCED",11,9,2,NA,11,9,2,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","45 - 49","MARRIED",5108,2479,2629,NA,5108,2479,2629,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","45 - 49","NEVER MARRIED",63,10,53,NA,63,10,53,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","45 - 49","SEPERATION",41,39,2,NA,41,39,2,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","45 - 49","WIDOWED",113,81,32,NA,113,81,32,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","50 - 54","DIVORCED",10,10,NA,NA,10,10,NA,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","50 - 54","MARRIED",3163,1479,1684,NA,3163,1479,1684,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","50 - 54","NEVER MARRIED",47,8,39,NA,47,8,39,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","50 - 54","SEPERATION",41,37,4,NA,41,37,4,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","50 - 54","WIDOWED",122,91,31,NA,122,91,31,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","55 - 59","DIVORCED",3,3,NA,NA,3,3,NA,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","55 - 59","MARRIED",2197,999,1198,NA,2197,999,1198,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","55 - 59","NEVER MARRIED",12,3,9,NA,12,3,9,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","55 - 59","SEPERATION",21,21,NA,NA,21,21,NA,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","55 - 59","WIDOWED",99,72,27,NA,99,72,27,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","60 - 64","DIVORCED",4,3,1,NA,4,3,1,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","60 - 64","MARRIED",1922,766,1156,NA,1922,766,1156,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","60 - 64","NEVER MARRIED",13,3,10,NA,13,3,10,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","60 - 64","SEPERATION",24,21,3,NA,24,21,3,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","60 - 64","WIDOWED",159,109,50,NA,159,109,50,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","65 - 69","DIVORCED",1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","65 - 69","MARRIED",1025,414,611,NA,1025,414,611,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","65 - 69","NEVER MARRIED",5,3,2,NA,5,3,2,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","65 - 69","SEPERATION",19,15,4,NA,19,15,4,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","65 - 69","WIDOWED",127,85,42,NA,127,85,42,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","70 - 74","DIVORCED",3,3,NA,NA,3,3,NA,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","70 - 74","MARRIED",854,309,545,NA,854,309,545,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","70 - 74","NEVER MARRIED",3,1,2,NA,3,1,2,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","70 - 74","SEPERATION",20,18,2,NA,20,18,2,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","70 - 74","WIDOWED",118,82,36,NA,118,82,36,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","75 & ABOVE","DIVORCED",3,1,2,NA,3,1,2,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","75 & ABOVE","MARRIED",965,287,678,NA,965,287,678,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","75 & ABOVE","NEVER MARRIED",13,4,9,NA,13,4,9,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","75 & ABOVE","SEPERATION",19,13,6,NA,19,13,6,NA,NA,NA,NA,NA
"KP","KOLAI PALAS KOHISTAN","75 & ABOVE","WIDOWED",258,185,73,NA,258,185,73,NA,NA,NA,NA,NA
"KP","KURRAM","15 &  ABOVE","DIVORCED",290,212,78,NA,277,203,74,NA,13,9,4,NA
"KP","KURRAM","15 &  ABOVE","MARRIED",275133,144608,130525,NA,259168,136570,122598,NA,15965,8038,7927,NA
"KP","KURRAM","15 &  ABOVE","NEVER MARRIED",119822,49779,70030,13,112430,46737,65681,12,7392,3042,4349,1
"KP","KURRAM","15 &  ABOVE","SEPERATION",350,261,89,NA,329,244,85,NA,21,17,4,NA
"KP","KURRAM","15 &  ABOVE","WIDOWED",11278,9217,2061,NA,10666,8728,1938,NA,612,489,123,NA
"KP","KURRAM","15 - 19","DIVORCED",9,5,4,NA,9,5,4,NA,NA,NA,NA,NA
"KP","KURRAM","15 - 19","MARRIED",9980,6486,3494,NA,9520,6167,3353,NA,460,319,141,NA
"KP","KURRAM","15 - 19","NEVER MARRIED",69490,31188,38297,5,65431,29339,36087,5,4059,1849,2210,NA
"KP","KURRAM","15 - 19","SEPERATION",13,6,7,NA,13,6,7,NA,NA,NA,NA,NA
"KP","KURRAM","15 - 19","WIDOWED",22,10,12,NA,20,8,12,NA,2,2,NA,NA
"KP","KURRAM","20 - 24","DIVORCED",29,21,8,NA,28,20,8,NA,1,1,NA,NA
"KP","KURRAM","20 - 24","MARRIED",29882,18951,10931,NA,28149,17858,10291,NA,1733,1093,640,NA
"KP","KURRAM","20 - 24","NEVER MARRIED",29108,10831,18276,1,27259,10141,17117,1,1849,690,1159,NA
"KP","KURRAM","20 - 24","SEPERATION",34,24,10,NA,34,24,10,NA,NA,NA,NA,NA
"KP","KURRAM","20 - 24","WIDOWED",74,53,21,NA,71,51,20,NA,3,2,1,NA
"KP","KURRAM","25 - 29","DIVORCED",46,29,17,NA,45,29,16,NA,1,NA,1,NA
"KP","KURRAM","25 - 29","MARRIED",39786,22901,16885,NA,37449,21575,15874,NA,2337,1326,1011,NA
"KP","KURRAM","25 - 29","NEVER MARRIED",12078,4067,8008,3,11269,3796,7471,2,809,271,537,1
"KP","KURRAM","25 - 29","SEPERATION",27,17,10,NA,24,15,9,NA,3,2,1,NA
"KP","KURRAM","25 - 29","WIDOWED",151,116,35,NA,143,111,32,NA,8,5,3,NA
"KP","KURRAM","30 - 34","DIVORCED",49,41,8,NA,45,37,8,NA,4,4,NA,NA
"KP","KURRAM","30 - 34","MARRIED",44244,24131,20113,NA,41857,22891,18966,NA,2387,1240,1147,NA
"KP","KURRAM","30 - 34","NEVER MARRIED",4794,1831,2963,NA,4473,1729,2744,NA,321,102,219,NA
"KP","KURRAM","30 - 34","SEPERATION",29,23,6,NA,28,22,6,NA,1,1,NA,NA
"KP","KURRAM","30 - 34","WIDOWED",262,233,29,NA,246,222,24,NA,16,11,5,NA
"KP","KURRAM","35 - 39","DIVORCED",41,34,7,NA,38,32,6,NA,3,2,1,NA
"KP","KURRAM","35 - 39","MARRIED",38833,19772,19061,NA,36019,18448,17571,NA,2814,1324,1490,NA
"KP","KURRAM","35 - 39","NEVER MARRIED",2129,861,1267,1,1947,795,1151,1,182,66,116,NA
"KP","KURRAM","35 - 39","SEPERATION",36,28,8,NA,32,24,8,NA,4,4,NA,NA
"KP","KURRAM","35 - 39","WIDOWED",434,384,50,NA,413,367,46,NA,21,17,4,NA
"KP","KURRAM","40 - 44","DIVORCED",37,22,15,NA,37,22,15,NA,NA,NA,NA,NA
"KP","KURRAM","40 - 44","MARRIED",29707,14867,14840,NA,27997,14043,13954,NA,1710,824,886,NA
"KP","KURRAM","40 - 44","NEVER MARRIED",922,406,516,NA,851,382,469,NA,71,24,47,NA
"KP","KURRAM","40 - 44","SEPERATION",46,35,11,NA,41,31,10,NA,5,4,1,NA
"KP","KURRAM","40 - 44","WIDOWED",649,580,69,NA,620,557,63,NA,29,23,6,NA
"KP","KURRAM","45 - 49","DIVORCED",24,16,8,NA,24,16,8,NA,NA,NA,NA,NA
"KP","KURRAM","45 - 49","MARRIED",23043,11019,12024,NA,21696,10394,11302,NA,1347,625,722,NA
"KP","KURRAM","45 - 49","NEVER MARRIED",522,234,288,NA,470,222,248,NA,52,12,40,NA
"KP","KURRAM","45 - 49","SEPERATION",37,29,8,NA,36,28,8,NA,1,1,NA,NA
"KP","KURRAM","45 - 49","WIDOWED",793,708,85,NA,745,668,77,NA,48,40,8,NA
"KP","KURRAM","50 - 54","DIVORCED",26,21,5,NA,24,20,4,NA,2,1,1,NA
"KP","KURRAM","50 - 54","MARRIED",18040,8915,9125,NA,17024,8475,8549,NA,1016,440,576,NA
"KP","KURRAM","50 - 54","NEVER MARRIED",258,120,136,2,243,113,128,2,15,7,8,NA
"KP","KURRAM","50 - 54","SEPERATION",26,22,4,NA,25,21,4,NA,1,1,NA,NA
"KP","KURRAM","50 - 54","WIDOWED",1216,1071,145,NA,1144,1007,137,NA,72,64,8,NA
"KP","KURRAM","55 - 59","DIVORCED",16,13,3,NA,15,13,2,NA,1,NA,1,NA
"KP","KURRAM","55 - 59","MARRIED",13793,6521,7272,NA,13028,6189,6839,NA,765,332,433,NA
"KP","KURRAM","55 - 59","NEVER MARRIED",195,89,105,1,183,84,98,1,12,5,7,NA
"KP","KURRAM","55 - 59","SEPERATION",28,22,6,NA,25,20,5,NA,3,2,1,NA
"KP","KURRAM","55 - 59","WIDOWED",1275,1116,159,NA,1207,1057,150,NA,68,59,9,NA
"KP","KURRAM","60 - 64","DIVORCED",9,6,3,NA,9,6,3,NA,NA,NA,NA,NA
"KP","KURRAM","60 - 64","MARRIED",11848,5390,6458,NA,11195,5124,6071,NA,653,266,387,NA
"KP","KURRAM","60 - 64","NEVER MARRIED",145,69,76,NA,138,64,74,NA,7,5,2,NA
"KP","KURRAM","60 - 64","SEPERATION",31,26,5,NA,29,24,5,NA,2,2,NA,NA
"KP","KURRAM","60 - 64","WIDOWED",2052,1741,311,NA,1923,1632,291,NA,129,109,20,NA
"KP","KURRAM","65 - 69","DIVORCED",1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA
"KP","KURRAM","65 - 69","MARRIED",7361,2736,4625,NA,7026,2636,4390,NA,335,100,235,NA
"KP","KURRAM","65 - 69","NEVER MARRIED",85,40,45,NA,77,34,43,NA,8,6,2,NA
"KP","KURRAM","65 - 69","SEPERATION",15,11,4,NA,15,11,4,NA,NA,NA,NA,NA
"KP","KURRAM","65 - 69","WIDOWED",1405,1089,316,NA,1325,1021,304,NA,80,68,12,NA
"KP","KURRAM","70 - 74","DIVORCED",2,2,NA,NA,1,1,NA,NA,1,1,NA,NA
"KP","KURRAM","70 - 74","MARRIED",5040,1835,3205,NA,4815,1752,3063,NA,225,83,142,NA
"KP","KURRAM","70 - 74","NEVER MARRIED",55,25,30,NA,51,22,29,NA,4,3,1,NA
"KP","KURRAM","70 - 74","SEPERATION",13,8,5,NA,13,8,5,NA,NA,NA,NA,NA
"KP","KURRAM","70 - 74","WIDOWED",1474,1109,365,NA,1413,1068,345,NA,61,41,20,NA
"KP","KURRAM","75 & ABOVE","DIVORCED",1,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA
"KP","KURRAM","75 & ABOVE","MARRIED",3576,1084,2492,NA,3393,1018,2375,NA,183,66,117,NA
"KP","KURRAM","75 & ABOVE","NEVER MARRIED",41,18,23,NA,38,16,22,NA,3,2,1,NA
"KP","KURRAM","75 & ABOVE","SEPERATION",15,10,5,NA,14,10,4,NA,1,NA,1,NA
"KP","KURRAM","75 & ABOVE","WIDOWED",1471,1007,464,NA,1396,959,437,NA,75,48,27,NA
"KP","LAKKI MARWAT","15 &  ABOVE","DIVORCED",509,402,107,NA,432,341,91,NA,77,61,16,NA
"KP","LAKKI MARWAT","15 &  ABOVE","MARRIED",379775,193012,186763,NA,341301,173766,167535,NA,38474,19246,19228,NA
"KP","LAKKI MARWAT","15 &  ABOVE","NEVER MARRIED",169918,72503,97403,12,150141,63866,86264,11,19777,8637,11139,1
"KP","LAKKI MARWAT","15 &  ABOVE","SEPERATION",386,239,147,NA,349,214,135,NA,37,25,12,NA
"KP","LAKKI MARWAT","15 &  ABOVE","WIDOWED",14523,11290,3233,NA,12478,9754,2724,NA,2045,1536,509,NA
"KP","LAKKI MARWAT","15 - 19","DIVORCED",12,11,1,NA,12,11,1,NA,NA,NA,NA,NA
"KP","LAKKI MARWAT","15 - 19","MARRIED",12776,9212,3564,NA,11830,8512,3318,NA,946,700,246,NA
"KP","LAKKI MARWAT","15 - 19","NEVER MARRIED",90403,41739,48657,7,80746,37151,43589,6,9657,4588,5068,1
"KP","LAKKI MARWAT","15 - 19","SEPERATION",22,11,11,NA,21,11,10,NA,1,NA,1,NA
"KP","LAKKI MARWAT","15 - 19","WIDOWED",21,17,4,NA,19,16,3,NA,2,1,1,NA
"KP","LAKKI MARWAT","20 - 24","DIVORCED",50,36,14,NA,46,33,13,NA,4,3,1,NA
"KP","LAKKI MARWAT","20 - 24","MARRIED",39741,25897,13844,NA,36257,23577,12680,NA,3484,2320,1164,NA
"KP","LAKKI MARWAT","20 - 24","NEVER MARRIED",44781,16105,28672,4,39437,14099,25334,4,5344,2006,3338,NA
"KP","LAKKI MARWAT","20 - 24","SEPERATION",29,16,13,NA,27,15,12,NA,2,1,1,NA
"KP","LAKKI MARWAT","20 - 24","WIDOWED",109,88,21,NA,97,80,17,NA,12,8,4,NA
"KP","LAKKI MARWAT","25 - 29","DIVORCED",74,56,18,NA,68,50,18,NA,6,6,NA,NA
"KP","LAKKI MARWAT","25 - 29","MARRIED",55051,30483,24568,NA,49709,27441,22268,NA,5342,3042,2300,NA
"KP","LAKKI MARWAT","25 - 29","NEVER MARRIED",19133,6897,12236,NA,16599,5911,10688,NA,2534,986,1548,NA
"KP","LAKKI MARWAT","25 - 29","SEPERATION",38,22,16,NA,37,22,15,NA,1,NA,1,NA
"KP","LAKKI MARWAT","25 - 29","WIDOWED",175,137,38,NA,154,121,33,NA,21,16,5,NA
"KP","LAKKI MARWAT","30 - 34","DIVORCED",72,58,14,NA,65,53,12,NA,7,5,2,NA
"KP","LAKKI MARWAT","30 - 34","MARRIED",57344,29964,27380,NA,51500,26877,24623,NA,5844,3087,2757,NA
"KP","LAKKI MARWAT","30 - 34","NEVER MARRIED",7710,3791,3919,NA,6633,3278,3355,NA,1077,513,564,NA
"KP","LAKKI MARWAT","30 - 34","SEPERATION",38,23,15,NA,34,19,15,NA,4,4,NA,NA
"KP","LAKKI MARWAT","30 - 34","WIDOWED",319,253,66,NA,269,215,54,NA,50,38,12,NA
"KP","LAKKI MARWAT","35 - 39","DIVORCED",71,59,12,NA,54,44,10,NA,17,15,2,NA
"KP","LAKKI MARWAT","35 - 39","MARRIED",49276,23693,25583,NA,43860,21115,22745,NA,5416,2578,2838,NA
"KP","LAKKI MARWAT","35 - 39","NEVER MARRIED",3114,1335,1779,NA,2639,1135,1504,NA,475,200,275,NA
"KP","LAKKI MARWAT","35 - 39","SEPERATION",45,32,13,NA,41,29,12,NA,4,3,1,NA
"KP","LAKKI MARWAT","35 - 39","WIDOWED",435,376,59,NA,378,325,53,NA,57,51,6,NA
"KP","LAKKI MARWAT","40 - 44","DIVORCED",64,52,12,NA,55,45,10,NA,9,7,2,NA
"KP","LAKKI MARWAT","40 - 44","MARRIED",41276,20011,21265,NA,36635,17853,18782,NA,4641,2158,2483,NA
"KP","LAKKI MARWAT","40 - 44","NEVER MARRIED",1587,829,758,NA,1333,704,629,NA,254,125,129,NA
"KP","LAKKI MARWAT","40 - 44","SEPERATION",48,35,13,NA,39,30,9,NA,9,5,4,NA
"KP","LAKKI MARWAT","40 - 44","WIDOWED",676,594,82,NA,589,523,66,NA,87,71,16,NA
"KP","LAKKI MARWAT","45 - 49","DIVORCED",65,50,15,NA,49,37,12,NA,16,13,3,NA
"KP","LAKKI MARWAT","45 - 49","MARRIED",32041,15273,16768,NA,28492,13605,14887,NA,3549,1668,1881,NA
"KP","LAKKI MARWAT","45 - 49","NEVER MARRIED",935,495,440,NA,805,434,371,NA,130,61,69,NA
"KP","LAKKI MARWAT","45 - 49","SEPERATION",35,23,12,NA,29,20,9,NA,6,3,3,NA
"KP","LAKKI MARWAT","45 - 49","WIDOWED",956,838,118,NA,830,735,95,NA,126,103,23,NA
"KP","LAKKI MARWAT","50 - 54","DIVORCED",38,33,5,NA,34,29,5,NA,4,4,NA,NA
"KP","LAKKI MARWAT","50 - 54","MARRIED",27228,12794,14434,NA,24375,11504,12871,NA,2853,1290,1563,NA
"KP","LAKKI MARWAT","50 - 54","NEVER MARRIED",714,415,299,NA,607,363,244,NA,107,52,55,NA
"KP","LAKKI MARWAT","50 - 54","SEPERATION",37,20,17,NA,36,19,17,NA,1,1,NA,NA
"KP","LAKKI MARWAT","50 - 54","WIDOWED",1479,1272,207,NA,1249,1078,171,NA,230,194,36,NA
"KP","LAKKI MARWAT","55 - 59","DIVORCED",18,13,5,NA,17,13,4,NA,1,NA,1,NA
"KP","LAKKI MARWAT","55 - 59","MARRIED",21866,9687,12179,NA,19517,8688,10829,NA,2349,999,1350,NA
"KP","LAKKI MARWAT","55 - 59","NEVER MARRIED",478,272,206,NA,420,244,176,NA,58,28,30,NA
"KP","LAKKI MARWAT","55 - 59","SEPERATION",25,19,6,NA,22,16,6,NA,3,3,NA,NA
"KP","LAKKI MARWAT","55 - 59","WIDOWED",1494,1233,261,NA,1257,1035,222,NA,237,198,39,NA
"KP","LAKKI MARWAT","60 - 64","DIVORCED",18,13,5,NA,12,9,3,NA,6,4,2,NA
"KP","LAKKI MARWAT","60 - 64","MARRIED",17498,7222,10276,NA,15749,6551,9198,NA,1749,671,1078,NA
"KP","LAKKI MARWAT","60 - 64","NEVER MARRIED",430,271,159,NA,378,245,133,NA,52,26,26,NA
"KP","LAKKI MARWAT","60 - 64","SEPERATION",24,12,12,NA,23,11,12,NA,1,1,NA,NA
"KP","LAKKI MARWAT","60 - 64","WIDOWED",2179,1756,423,NA,1837,1488,349,NA,342,268,74,NA
"KP","LAKKI MARWAT","65 - 69","DIVORCED",13,10,3,NA,10,8,2,NA,3,2,1,NA
"KP","LAKKI MARWAT","65 - 69","MARRIED",11860,4365,7495,NA,10705,3973,6732,NA,1155,392,763,NA
"KP","LAKKI MARWAT","65 - 69","NEVER MARRIED",253,149,104,NA,211,123,88,NA,42,26,16,NA
"KP","LAKKI MARWAT","65 - 69","SEPERATION",17,11,6,NA,13,8,5,NA,4,3,1,NA
"KP","LAKKI MARWAT","65 - 69","WIDOWED",1920,1429,491,NA,1652,1243,409,NA,268,186,82,NA
"KP","LAKKI MARWAT","70 - 74","DIVORCED",6,4,2,NA,5,4,1,NA,1,NA,1,NA
"KP","LAKKI MARWAT","70 - 74","MARRIED",7750,2624,5126,NA,7074,2395,4679,NA,676,229,447,NA
"KP","LAKKI MARWAT","70 - 74","NEVER MARRIED",197,115,81,1,176,101,74,1,21,14,7,NA
"KP","LAKKI MARWAT","70 - 74","SEPERATION",11,7,4,NA,10,6,4,NA,1,1,NA,NA
"KP","LAKKI MARWAT","70 - 74","WIDOWED",1998,1424,574,NA,1717,1237,480,NA,281,187,94,NA
"KP","LAKKI MARWAT","75 & ABOVE","DIVORCED",8,7,1,NA,5,5,NA,NA,3,2,1,NA
"KP","LAKKI MARWAT","75 & ABOVE","MARRIED",6068,1787,4281,NA,5598,1675,3923,NA,470,112,358,NA
"KP","LAKKI MARWAT","75 & ABOVE","NEVER MARRIED",183,90,93,NA,157,78,79,NA,26,12,14,NA
"KP","LAKKI MARWAT","75 & ABOVE","SEPERATION",17,8,9,NA,17,8,9,NA,NA,NA,NA,NA
"KP","LAKKI MARWAT","75 & ABOVE","WIDOWED",2762,1873,889,NA,2430,1658,772,NA,332,215,117,NA
"KP","LOWER CHITRAL","15 &  ABOVE","DIVORCED",379,317,62,NA,316,261,55,NA,63,56,7,NA
"KP","LOWER CHITRAL","15 &  ABOVE","MARRIED",126988,64251,62737,NA,104606,53074,51532,NA,22382,11177,11205,NA
"KP","LOWER CHITRAL","15 &  ABOVE","NEVER MARRIED",61240,23852,37388,NA,48907,19004,29903,NA,12333,4848,7485,NA
