"PROVINCE","DIVISION","DISTRICT","TEHSIL","ADMIN_UNIT","DISAB_FUNC_LIM","ALL_SEXES_OVERALL","MALE_OVERALL","FEMALE_OVERALL","ALL_SEXES_RURAL","MALE_RURAL","FEMALE_RURAL","ALL_SEXES_URBAN","MALE_URBAN","FEMALE_URBAN"
"SINDH","LARKANA","KASHMORE","KANDHKOT","TALUKA","Functional limitation",19948,11588,8360,12096,7108,4988,7852,4480,3372
"SINDH","LARKANA","KASHMORE","KANDHKOT","TALUKA","Seeing",3771,2190,1581,2174,1289,885,1597,901,696
"SINDH","LARKANA","KASHMORE","KANDHKOT","TALUKA","Hearing",4043,2419,1624,2392,1441,951,1651,978,673
"SINDH","LARKANA","KASHMORE","KANDHKOT","TALUKA","Walking/ Climbing",7134,4025,3109,4095,2338,1757,3039,1687,1352
"SINDH","LARKANA","KASHMORE","KANDHKOT","TALUKA","Communication",1751,1026,725,951,565,386,800,461,339
"SINDH","LARKANA","KASHMORE","KANDHKOT","TALUKA","Memorization/ Focus",2788,1620,1168,1592,946,646,1196,674,522
"SINDH","LARKANA","KASHMORE","KANDHKOT","TALUKA","Self care etc",2096,1207,889,1332,773,559,764,434,330
"SINDH","LARKANA","KASHMORE","KASHMORE","TALUKA","Population",487601,245511,242090,390515,196443,194072,97086,49068,48018
"SINDH","LARKANA","KASHMORE","KASHMORE","TALUKA","Disability",8491,4427,4064,7324,3799,3525,1167,628,539
"SINDH","LARKANA","KASHMORE","KASHMORE","TALUKA","Functional limitation",26869,15304,11565,22035,12449,9586,4834,2855,1979
"SINDH","LARKANA","KASHMORE","KASHMORE","TALUKA","Seeing",5143,2968,2175,4162,2384,1778,981,584,397
"SINDH","LARKANA","KASHMORE","KASHMORE","TALUKA","Hearing",5384,3144,2240,4344,2526,1818,1040,618,422
"SINDH","LARKANA","KASHMORE","KASHMORE","TALUKA","Walking/ Climbing",9869,5527,4342,7988,4459,3529,1881,1068,813
"SINDH","LARKANA","KASHMORE","KASHMORE","TALUKA","Communication",2821,1608,1213,2321,1321,1000,500,287,213
"SINDH","LARKANA","KASHMORE","KASHMORE","TALUKA","Memorization/ Focus",4012,2275,1737,3226,1824,1402,786,451,335
